notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08~\x01\x00\x00\x91J\x00\t\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x86\x01\x0c\x00\x93J\x00\t\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x8c\x01\x0c\x00\x95J\x00\n\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x9b\x01\x0c\x00\x98J\x00\n\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xa6\x01\x0c\x00\x9aJ\x00\n\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xa7\x01\x18\x00\x9cJ\x00\n\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xa7\x01\x18\x00\x9fJ\x00\n\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xb4\x01\x18\x00\xa1J\x00\x0b\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xc3\x01\x18\x00\xa4J\x00\x0b\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,"bytearray(b'T\x08\xbf\x01""\x00\xa6J\x00\x0b\x00\xcc\x11')"
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,"bytearray(b'T\x08\xe3\x01""\x00\xa9J\x00\x0c\x00\xcc\x11')"
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,"bytearray(b'T\x08I\x02""\x00\xacJ\x00\x0e\x00\xcc\x11')"
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,"bytearray(b'T\x08\x92\x02""\x00\xb0J\x00\x10\x00\xcc\x11')"
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,"bytearray(b'T\x08\xa5\x02""\x00\xb4J\x00\x10\x00\xcc\x11')"
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,"bytearray(b'T\x08\xa1\x02""\x00\xb7J\x00\x10\x00\xcc\x11')"
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x96\x02\x00\x00\xbbJ\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x8c\x02\x10\x00\xbeJ\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x82\x02\x10\x00\xc2J\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x81\x02\x10\x00\xc5J\x00\x0f\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x80\x020\x00\xc9J\x00\x0f\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x88\x020\x00\xccJ\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\x9a\x020\x00\xd0J\x00\x10\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xaf\x020\x00\xd4J\x00\x11\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xc3\x02\x1a\x00\xd8J\x00\x11\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xd8\x02\x1a\x00\xdcJ\x00\x12\x00\xcc\x11')
Features,bytearray(b'\x86P\x00\x00\x0c \x00\x00')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xe8\x02\x1a\x00\xe0J\x00\x12\x00\xcc\x11')
Power,bytearray(b'\x00\x00\xa0\x0f\x01\x00')
Res,bytearray(b'\x00\x00\xc8\x00\x01\x00')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xec\x02\x1a\x00\xe4J\x00\x12\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xe0\x02 \x00\xe8J\x00\x12\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xcd\x02 \x00\xecJ\x00\x12\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xbf\x02 \x00\xf0J\x00\x11\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xb6\x02 \x00\xf3J\x00\x11\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xb6\x02\x1a\x00\xf7J\x00\x11\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xb5\x02\x1a\x00\xfbJ\x00\x11\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xb4\x02\x1a\x00\xffJ\x00\x11\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xb0\x02\x1a\x00\x02K\x00\x11\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08\xaf\x02\x1c\x00\x06K\x00\x11\x00\xcc\x11')
