notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,"bytearray(b'T\x08k\x02""\x00\x0cH\x00\x0f\x00\xcc\x11')"
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08b\x024\x00\x0fH\x00\x0f\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08W\x024\x00\x12H\x00\x0e\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08G\x024\x00\x16H\x00\x0e\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x088\x024\x00\x19H\x00\r\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08.\x024\x00\x1cH\x00\r\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x082\x024\x00\x1fH\x00\r\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,"bytearray(b'T\x085\x02\x12\x00""H\x00\r\x00\xcc\x11')"
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x084\x02\x12\x00%H\x00\r\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08>\x02\x12\x00(H\x00\x0e\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08K\x02\x12\x00+H\x00\x0e\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08R\x02\x12\x00/H\x00\x0e\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08Y\x02\x18\x002H\x00\x0e\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08[\x02\x18\x005H\x00\x0e\x00\xcc\x11')
notify,00002ad2-0000-1000-8000-00805f9b34fb (Handle: 31): Indoor Bike Data,bytearray(b'T\x08a\x02\x18\x008H\x00\x0f\x00\xcc\x11')
